PROCEDURE_TYPE,STARTTIME,ENDTIME,IMSI,IMEISV,MSISDN,START_ENODEB_ID,START_CELL_ID,START_MME,END_ENODEB_ID,END_CELL_ID,END_MME,GUMMEI,BEARER_ID,QCI,PDCP_BITRATE_DL,PDCP_VOLUME_DL,PDCP_BITRATE_UL,PDCP_VOLUME_UL,SGW_BYTES_SENT_DL,SGW_PKTS_SENT_DL,SGW_BYTES_RECVD_UL,SGW_PKTS_RECVD_UL,RRC_CONN_SETUP_TIMESTAMP_START,RRC_CONN_SETUP_RRC_RESULT,RRC_CONN_SETUP_RRC_ESTABL_CAUSE,RRC_CONN_SETUP_DURATION,S1_SIG_CONN_SETUP_TIMESTAMP_START,S1_SIG_CONN_SETUP_SIG_CONN_RESULT,S1_SIG_CONN_SETUP_RRC_ESTABL_CAUSE,S1_SIG_CONN_SETUP_DURATION,INITIAL_CTXT_SETUP_TIMESTAMP_START,INITIAL_CTXT_SETUP_INITIAL_CTXT_RESULT,INITIAL_CTXT_SETUP_ERAB_RESULT_ARRAY,INITIAL_CTXT_SETUP_DURATION,INITIAL_CTXT_SETUP_ERAB_QCI_ARRAY,INITIAL_CTXT_SETUP_3GPP_CAUSE_GROUP,INITIAL_CTXT_SETUP_3GPP_CAUSE,UE_CAPABILITY_TIMESTAMP,UE_CAPABILITY_CAP_CATEGORY,ERAB_SETUP_TIMESTAMP_START,ERAB_SETUP_ERAB_RESULT_ARRAY,ERAB_SETUP_ERAB_QCI_ARRAY,ERAB_SETUP_DURATION,RRC_CONN_REESTABLISH_TIMESTAMP_START,RRC_CONN_REESTABLISH_REESTAB_RESULT,RRC_CONN_REESTABLISH_DURATION,RRC_CONN_REESTABLISH_REESTAB_CAUSE,ERABRELEASE_STARTTIME,ERABRELEASE_RELEASE_RESULT,ERABRELEASE_DURATION,ERABRELEASE_S1_RELEASE_CAUSE,ERABRELEASE_INTERNAL_RELEASE_CAUSE,ERABRELEASE_ERAB_REQ_QCI_ARRAY,ERABRELEASE_ERAB_REQ_3GPP_CAUSE_GROUP_ARRAY,ERABRELEASE_ERAB_REQ_3GPP_CAUSE_ARRAY,ENB_UECTXTRELEASE_STARTTIME,ENB_UECTXTRELEASE_DURATION,ENB_UECTXTRELEASE_TRIGGERING_NODE,ENB_UECTXTRELEASE_UE_RELEASE_CAUSE,ENB_UECTXTRELEASE_INTERNAL_RELEASE_CAUSE,ENB_UECTXTRELEASE_3GPP_CAUSE_GROUP,ENB_UECTXTRELEASE_3GPP_CAUSE,ENB_UECTXTRELEASE_ERAB_RELEASE_REQ_QCI_ARRAY,UEMEASMENT_SAMPLE_MEASTIME,UEMEASMENT_SAMPLE_POWER_HEADROOM,UEMEASMENT_SAMPLE_POWER_HEADROOM_PRB_USED,UEMEASMENT_SAMPLE_LAST_PUSCH_NUM_PRB,UEMEASMENT_SAMPLE_LAST_PUSCH_SINR,UEMEASMENT_SAMPLE_LAST_PUSCH_POWER_PER_PRB,UETRAFFICREP_SAMPLE_MEASTIME,UETRAFFICREP_SAMPLE_THP_PDCPVOL_TRUNK_DL,UETRAFFICREP_SAMPLE_THP_TIME_DL,UETRAFFICREP_SAMPLE_THP_PDCPVOL_TRUNK_UL
ERAB_RELEASE,11/24/2025 16:30:05,11/24/2025 16:30:20,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:30:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:30:20,11/24/2025 16:30:40,31041000000022,19724123000022,19725551067,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:30:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:32:00,11/24/2025 16:32:05,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:32:00,SUCCESS,4,1,11/24/2025 16:32:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:32:05,11/24/2025 16:32:10,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:32:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:32:10,11/24/2025 16:32:20,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:32:10,SUCCESS,4,1,11/24/2025 16:32:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:32:20,11/24/2025 16:32:30,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:32:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:32:30,11/24/2025 16:32:45,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:32:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:32:45,11/24/2025 16:33:00,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,5,1,760000,145000,168000,54000,0,0,0,0,,,,,11/24/2025 16:32:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:33:00,11/24/2025 16:33:30,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,5,1,780000,150000,174000,57000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:33:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:33:30,11/24/2025 16:33:50,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,5,1,600000,80000,120000,30000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:33:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:33:50,11/24/2025 16:34:05,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:33:58,20,,8,,,11/24/2025 16:33:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:34:05,11/24/2025 16:34:20,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:34:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:34:20,11/24/2025 16:34:40,31041000000023,19724123000023,19725551068,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:34:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:36:00,11/24/2025 16:36:05,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:36:00,SUCCESS,4,1,11/24/2025 16:36:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:36:05,11/24/2025 16:36:10,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:36:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:36:10,11/24/2025 16:36:20,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:36:10,SUCCESS,4,1,11/24/2025 16:36:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:36:20,11/24/2025 16:36:30,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:36:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:36:30,11/24/2025 16:36:45,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:36:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:36:45,11/24/2025 16:37:00,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,5,1,780000,150000,174000,57000,0,0,0,0,,,,,11/24/2025 16:36:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:37:00,11/24/2025 16:37:30,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,5,1,600000,80000,120000,30000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:37:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:37:30,11/24/2025 16:37:50,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,5,1,620000,85000,126000,33000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:37:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:37:50,11/24/2025 16:38:05,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:37:58,20,,8,,,11/24/2025 16:37:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:38:05,11/24/2025 16:38:20,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:38:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:38:20,11/24/2025 16:38:40,31041000000024,19724123000024,19725551069,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:38:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:40:00,11/24/2025 16:40:05,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:40:00,SUCCESS,4,1,11/24/2025 16:40:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:40:05,11/24/2025 16:40:10,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:40:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:40:10,11/24/2025 16:40:20,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:40:10,SUCCESS,4,1,11/24/2025 16:40:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:40:20,11/24/2025 16:40:30,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:40:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:40:30,11/24/2025 16:40:45,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:40:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:40:45,11/24/2025 16:41:00,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,5,1,600000,80000,120000,30000,0,0,0,0,,,,,11/24/2025 16:40:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:41:00,11/24/2025 16:41:30,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,5,1,620000,85000,126000,33000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:41:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:41:30,11/24/2025 16:41:50,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,5,1,640000,90000,132000,36000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:41:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:41:50,11/24/2025 16:42:05,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:41:58,20,,8,,,11/24/2025 16:41:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:42:05,11/24/2025 16:42:20,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:42:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:42:20,11/24/2025 16:42:40,31041000000025,19724123000025,19725551070,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:42:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:44:00,11/24/2025 16:44:05,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:44:00,SUCCESS,4,1,11/24/2025 16:44:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:44:05,11/24/2025 16:44:10,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:44:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:44:10,11/24/2025 16:44:20,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:44:10,SUCCESS,4,1,11/24/2025 16:44:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:44:20,11/24/2025 16:44:30,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:44:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:44:30,11/24/2025 16:44:45,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:44:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:44:45,11/24/2025 16:45:00,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,5,1,620000,85000,126000,33000,0,0,0,0,,,,,11/24/2025 16:44:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:45:00,11/24/2025 16:45:30,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,5,1,640000,90000,132000,36000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:45:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:45:30,11/24/2025 16:45:50,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,5,1,660000,95000,138000,39000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:45:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:45:50,11/24/2025 16:46:05,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:45:58,20,,8,,,11/24/2025 16:45:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:46:05,11/24/2025 16:46:20,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:46:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:46:20,11/24/2025 16:46:40,31041000000026,19724123000026,19725551071,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:46:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:48:00,11/24/2025 16:48:05,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:48:00,SUCCESS,4,1,11/24/2025 16:48:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:48:05,11/24/2025 16:48:10,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:48:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:48:10,11/24/2025 16:48:20,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:48:10,SUCCESS,4,1,11/24/2025 16:48:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:48:20,11/24/2025 16:48:30,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:48:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:48:30,11/24/2025 16:48:45,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:48:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:48:45,11/24/2025 16:49:00,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,5,1,640000,90000,132000,36000,0,0,0,0,,,,,11/24/2025 16:48:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:49:00,11/24/2025 16:49:30,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,5,1,660000,95000,138000,39000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:49:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:49:30,11/24/2025 16:49:50,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,5,1,680000,100000,144000,42000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:49:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:49:50,11/24/2025 16:50:05,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:49:58,20,,8,,,11/24/2025 16:49:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:50:05,11/24/2025 16:50:20,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:50:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:50:20,11/24/2025 16:50:40,31041000000027,19724123000027,19725551072,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:50:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:52:00,11/24/2025 16:52:05,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:52:00,SUCCESS,4,1,11/24/2025 16:52:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:52:05,11/24/2025 16:52:10,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:52:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:52:10,11/24/2025 16:52:20,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:52:10,SUCCESS,4,1,11/24/2025 16:52:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFAULT_BEARER_ACTIVATION,11/24/2025 16:52:20,11/24/2025 16:52:30,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:52:20,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEDICATED_BEARER_ACTIVATION,11/24/2025 16:52:30,11/24/2025 16:52:45,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,5,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:52:30,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SERVICE_REQUEST,11/24/2025 16:52:45,11/24/2025 16:53:00,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,5,1,660000,95000,138000,39000,0,0,0,0,,,,,11/24/2025 16:52:45,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_SETUP,11/24/2025 16:53:00,11/24/2025 16:53:30,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,5,1,680000,100000,144000,42000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:53:00,0;0,1;9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERAB_MODIFY,11/24/2025 16:53:30,11/24/2025 16:53:50,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,5,1,700000,105000,150000,45000,0,0,0,0,,,,,,,,,,,,,,,,,,11/24/2025 16:53:30,0;0,1;9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRACKING_AREA_UPDATE,11/24/2025 16:53:50,11/24/2025 16:54:05,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:53:58,20,,8,,,11/24/2025 16:53:55,4000,,1500
ERAB_RELEASE,11/24/2025 16:54:05,11/24/2025 16:54:20,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,5,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:54:05,1,1,10,0,1;9,,,,,,,,,,,,,,,,,,,,
DETACH,11/24/2025 16:54:20,11/24/2025 16:54:40,31041000000028,19724123000028,19725551073,1,12314,331402800000,1,12314,331402800000,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/24/2025 16:54:40,1,1,10,0,20,0,1;9,,,,,,,,,,
INITIAL_ATTACH,11/24/2025 16:56:00,11/24/2025 16:56:05,31041000000029,19724123000029,19725551074,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:56:00,SUCCESS,4,1,11/24/2025 16:56:00,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRC_SETUP,11/24/2025 16:56:05,11/24/2025 16:56:10,31041000000029,19724123000029,19725551074,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,11/24/2025 16:56:05,SUCCESS,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INITIAL_CTXT,11/24/2025 16:56:10,11/24/2025 16:56:20,31041000000029,19724123000029,19725551074,1,12314,331402801000,1,12314,331402801000,,0,0,0,0,0,0,0,0,0,0,,,,,11/24/2025 16:56:10,SUCCESS,4,1,11/24/2025 16:56:10,SUCCESS,0;0,1,1;9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
